Hämeenlinna,HL,1,P,,NORTH,1,5,C1,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,P,,NORTH,1,6,C2,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,P,,NORTH,1,7,C2,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,P,,NORTH,1,8,C2,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,P,,NORTH,1,9,C2,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,P,,SOUTH,1,3,B1,2022-12-03 00:00:00,2999-12-03 00:00:00,*
Hämeenlinna,HL,1,P,,SOUTH,1,4,A4,2022-12-03 00:00:00,2999-12-03 00:00:00,*
Hämeenlinna,HL,1,P,,SOUTH,1,5,A3,2022-12-03 00:00:00,2999-12-03 00:00:00,*
Hämeenlinna,HL,1,P,,SOUTH,1,6,A3,2022-12-03 00:00:00,2999-12-03 00:00:00,*
Hämeenlinna,HL,1,P,,SOUTH,1,7,A3,2022-12-03 00:00:00,2999-12-03 00:00:00,*
Hämeenlinna,HL,1,P,,SOUTH,1,8,A1,2022-12-03 00:00:00,2999-12-03 00:00:00,*
Hämeenlinna,HL,1,P,,SOUTH,1,9,A1,2022-12-03 00:00:00,2999-12-03 00:00:00,*
Hämeenlinna,HL,1,P,,SOUTH,1,10,B2,2000-01-01 00:00:00,2999-01-01 00:00:00,
Hämeenlinna,HL,1,P,,SOUTH,1,11,B1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Hämeenlinna,HL,1,P,,SOUTH,1,12,A4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Hämeenlinna,HL,1,P,,SOUTH,1,13,A3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Hämeenlinna,HL,1,P,,SOUTH,1,14,A2,2000-01-01 00:00:00,2999-01-01 00:00:00,
Hämeenlinna,HL,1,P,,SOUTH,1,15,A1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Hämeenlinna,HL,1,P,,SOUTH,1,16,A1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Hämeenlinna,HL,1,P,,SOUTH,1,17,A0,2022-08-18 00:00:00,2999-08-18 00:00:00,
Hämeenlinna,HL,1,P,,SOUTH,1,18,A0,2022-08-18 00:00:00,2999-08-18 00:00:00,
Hämeenlinna,HL,1,S,,NORTH,1,6,C2,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,S,,NORTH,1,7,C2,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,S,,SOUTH,1,6,A3,2022-12-03 00:00:00,2999-12-03 00:00:00,*
Hämeenlinna,HL,1,S,,SOUTH,1,7,A3,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,S,,SOUTH,1,12,A4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Hämeenlinna,HL,1,S,,SOUTH,1,14,A3,2000-01-01 00:00:00,2999-01-01 00:00:00,
